photo_id,species,marked,inat_url,latitude,longitude,month
390072254,,1,https://www.inaturalist.org/photos/390072254,42.34,-71.05,6
441378920,Colaptes auratus,1,https://www.inaturalist.org/photos/441378920,42.360000000000014,-71.06,10
160533855,,1,https://www.inaturalist.org/photos/160533855,42.360000000000014,-71.06,9
162553995,,1,https://www.inaturalist.org/photos/162553995,42.370000000000005,-71.13,10
118563615,Colaptes auratus,1,https://www.inaturalist.org/photos/118563615,42.360000000000014,-71.06,4
442876788,Dumetella carolinensis,1,https://www.inaturalist.org/photos/442876788,42.34,-71.09,10
370038971,Colaptes auratus,1,https://www.inaturalist.org/photos/370038971,42.360000000000014,-71.09,4
80919656,Quiscalus quiscula,1,https://www.inaturalist.org/photos/80919656,42.34,-71.11,5
5499303,Passer domesticus,1,https://www.inaturalist.org/photos/5499303,42.370000000000005,-71.12,11
39027600,Zonotrichia albicollis,1,https://www.inaturalist.org/photos/39027600,42.349999999999994,-71.07,5
282242229,,1,https://www.inaturalist.org/photos/282242229,42.34,-71.09,5
407402758,Sturnus vulgaris,1,https://www.inaturalist.org/photos/407402758,42.349999999999994,-71.05,7
440894393,Coccyzus americanus,1,https://www.inaturalist.org/photos/440894393,42.360000000000014,-71.06,10
39734066,Haemorhous mexicanus,1,https://www.inaturalist.org/photos/39734066,42.31,-71.04,5
10849703,Sturnus vulgaris,1,https://www.inaturalist.org/photos/10849703,42.379999999999995,-71.1,9
40604924,Passer domesticus,1,https://www.inaturalist.org/photos/40604924,42.349999999999994,-71.08,6
161034841,Zonotrichia albicollis,1,https://www.inaturalist.org/photos/161034841,42.360000000000014,-71.09,10
212025538,Passer domesticus,1,https://www.inaturalist.org/photos/212025538,42.370000000000005,-71.11,7
54158399,Ammospiza nelsoni,1,https://www.inaturalist.org/photos/54158399,42.31,-71.04,10
443894477,Junco hyemalis,1,https://www.inaturalist.org/photos/443894477,42.31,-71.04,10
144957511,Passer domesticus,1,https://www.inaturalist.org/photos/144957511,42.34,-71.08,7
377269162,Seiurus aurocapilla,1,https://www.inaturalist.org/photos/377269162,42.370000000000005,-71.09,5
80916174,Cyanocitta cristata,1,https://www.inaturalist.org/photos/80916174,42.34,-71.11,5
287219669,Bombycilla cedrorum,1,https://www.inaturalist.org/photos/287219669,42.370000000000005,-71.09,6
